qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
177	150_32	91	0.85191476	1.03394e-06	5.95666e-05	9.408854e-05	0.0054205606
178	150_32	107	0.43254665	1.03394e-06	5.95666e-05	0.00011063158	0.0063736262
179	150_32	157	0.63419193	1.03394e-06	5.95666e-05	0.00016232858	0.0093519562
180	150_32	153	0.48902422	1.03394e-06	5.95666e-05	0.00015819282	0.0091136898
181	150_32	109	0.76589084	1.03394e-06	5.95666e-05	0.00011269946	0.0064927594
182	150_32	148	0.23937093	1.03394e-06	5.95666e-05	0.00015302312	0.0088158568
183	150_32	32	0.76000446	1.03394e-06	5.95666e-05	3.308608e-05	0.0019061312
184	150_32	93	0.27032018	1.03394e-06	5.95666e-05	9.615642e-05	0.0055396938
185	150_32	118	0.6149234	1.03394e-06	5.95666e-05	0.00012200492	0.0070288588
186	150_32	113	0.50572246	1.03394e-06	5.95666e-05	0.00011683522	0.0067310258
187	150_32	97	0.28993556	1.03394e-06	5.95666e-05	0.00010029218	0.0057779602
188	150_32	99	0.436225	1.03394e-06	5.95666e-05	0.00010236006	0.0058970934
189	150_32	93	0.030215561	1.03394e-06	5.95666e-05	9.615642e-05	0.0055396938
190	150_32	127	0.5572998	1.03394e-06	5.95666e-05	0.00013131038	0.0075649582
191	150_32	108	0.68676215	1.03394e-06	5.95666e-05	0.00011166552	0.0064331928
192	150_32	139	0.6992617	1.03394e-06	5.95666e-05	0.00014371766	0.0082797574
193	150_32	125	0.90979165	1.03394e-06	5.95666e-05	0.0001292425	0.007445825
194	150_32	84	0.5587396	1.03394e-06	5.95666e-05	8.685096e-05	0.0050035944
195	150_32	68	0.49008334	1.03394e-06	5.95666e-05	7.030792e-05	0.0040505288
196	150_32	27	0.61879766	1.03394e-06	5.95666e-05	2.791638e-05	0.0016082982
197	150_32	112	0.50076616	1.03394e-06	5.95666e-05	0.00011580128	0.0066714592
198	150_32	191	0.32831186	1.03394e-06	5.95666e-05	0.00019748254	0.0113772206
199	150_32	75	0.9045112	1.03394e-06	5.95666e-05	7.75455e-05	0.004467495
200	150_32	79	0.3246078	1.03394e-06	5.95666e-05	8.168126e-05	0.0047057614
201	150_32	117	0.26067498	1.03394e-06	5.95666e-05	0.00012097098	0.0069692922
202	150_32	106	0.7954687	1.03394e-06	5.95666e-05	0.00010959764	0.0063140596
203	150_32	81	0.5762182	1.03394e-06	5.95666e-05	8.374914e-05	0.0048248946
204	150_32	73	0.31925428	1.03394e-06	5.95666e-05	7.547762e-05	0.0043483618
205	150_32	106	0.66979927	1.03394e-06	5.95666e-05	0.00010959764	0.0063140596
206	150_32	90	0.7428106	1.03394e-06	5.95666e-05	9.30546e-05	0.005360994
207	150_32	64	0.506376	1.03394e-06	5.95666e-05	6.617216e-05	0.0038122624
208	150_32	89	0.3348514	1.03394e-06	5.95666e-05	9.202066e-05	0.0053014274
209	150_32	118	0.0	1.03394e-06	5.95666e-05	0.00012200492	0.0070288588
210	150_32	85	0.74238926	1.03394e-06	5.95666e-05	8.78849e-05	0.005063161
211	150_32	79	0.42870906	1.03394e-06	5.95666e-05	8.168126e-05	0.0047057614
212	150_32	50	0.9790188	1.03394e-06	5.95666e-05	5.1697e-05	0.00297833
213	150_32	229	0.34045663	1.03394e-06	5.95666e-05	0.00023677226	0.0136407514
214	150_32	53	1.0	1.03394e-06	5.95666e-05	5.479882e-05	0.0031570298
215	150_32	100	0.0	1.03394e-06	5.95666e-05	0.000103394	0.00595666
216	150_32	109	0.4781237	1.03394e-06	5.95666e-05	0.00011269946	0.0064927594
217	150_32	65	0.9083746	1.03394e-06	5.95666e-05	6.72061e-05	0.003871829
218	150_32	162	0.4187799	1.03394e-06	5.95666e-05	0.00016749828	0.0096497892
219	150_32	34	1.0	1.03394e-06	5.95666e-05	3.515396e-05	0.0020252644
220	150_32	202	0.46036318	1.03394e-06	5.95666e-05	0.00020885588	0.0120324532
221	150_32	120	0.37905827	1.03394e-06	5.95666e-05	0.0001240728	0.007147992
222	150_32	71	0.773271	1.03394e-06	5.95666e-05	7.340974e-05	0.0042292286
223	150_32	103	0.50604284	1.03394e-06	5.95666e-05	0.00010649582	0.0061353598
224	150_32	142	0.6138271	1.03394e-06	5.95666e-05	0.00014681948	0.0084584572
225	150_32	109	0.0	1.03394e-06	5.95666e-05	0.00011269946	0.0064927594
226	150_32	138	0.47561887	1.03394e-06	5.95666e-05	0.00014268372	0.0082201908
227	150_32	138	0.5183647	1.03394e-06	5.95666e-05	0.00014268372	0.0082201908
228	150_32	74	0.80668175	1.03394e-06	5.95666e-05	7.651156e-05	0.0044079284
229	150_32	108	0.78717214	1.03394e-06	5.95666e-05	0.00011166552	0.0064331928
230	150_32	110	0.01777718	1.03394e-06	5.95666e-05	0.0001137334	0.006552326
231	150_32	154	0.2744535	1.03394e-06	5.95666e-05	0.00015922676	0.0091732564
232	150_32	202	0.69674593	1.03394e-06	5.95666e-05	0.00020885588	0.0120324532
233	150_32	149	0.11473115	1.03394e-06	5.95666e-05	0.00015405706	0.0088754234
234	150_32	68	0.2113533	1.03394e-06	5.95666e-05	7.030792e-05	0.0040505288
235	150_32	55	0.74272573	1.03394e-06	5.95666e-05	5.68667e-05	0.003276163
236	150_32	49	0.0	1.03394e-06	5.95666e-05	5.066306e-05	0.0029187634
237	150_32	104	0.19743142	1.03394e-06	5.95666e-05	0.00010752976	0.0061949264
238	150_32	180	0.61348104	1.03394e-06	5.95666e-05	0.0001861092	0.010721988
239	150_32	124	0.8822532	1.03394e-06	5.95666e-05	0.00012820856	0.0073862584
240	150_32	73	0.49818927	1.03394e-06	5.95666e-05	7.547762e-05	0.0043483618
241	150_32	94	0.29947007	1.03394e-06	5.95666e-05	9.719036e-05	0.0055992604
242	150_32	100	0.7880362	1.03394e-06	5.95666e-05	0.000103394	0.00595666
243	150_32	121	0.3916564	1.03394e-06	5.95666e-05	0.00012510674	0.0072075586
244	150_32	107	0.6627708	1.03394e-06	5.95666e-05	0.00011063158	0.0063736262
245	150_32	206	0.22690006	1.03394e-06	5.95666e-05	0.00021299164	0.0122707196
246	150_32	85	0.0	1.03394e-06	5.95666e-05	8.78849e-05	0.005063161
247	150_32	111	0.51435137	1.03394e-06	5.95666e-05	0.00011476734	0.0066118926
248	150_32	140	0.44045624	1.03394e-06	5.95666e-05	0.0001447516	0.008339324
249	150_32	10	0.4911493	1.03394e-06	5.95666e-05	1.03394e-05	0.000595666
250	150_32	128	0.2620704	1.03394e-06	5.95666e-05	0.00013234432	0.0076245248
251	150_32	165	0.6271861	1.03394e-06	5.95666e-05	0.0001706001	0.009828489
